ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-12-12 21:00:00+00:00,32,2,1429,180.94,180.99,180.66,180.87,2942591,AVGO
2024-12-12 21:00:01+00:00,32,2,1429,180.87,180.89,180.87,180.89,71,AVGO
2024-12-12 21:00:02+00:00,32,2,1429,180.89,180.89,180.89,180.89,1,AVGO
2024-12-12 21:00:04+00:00,32,2,1429,180.89,180.99,180.89,180.99,640,AVGO
2024-12-12 21:00:05+00:00,32,2,1429,180.98,180.98,180.98,180.98,38,AVGO
2024-12-12 21:00:06+00:00,32,2,1429,180.88,180.88,180.88,180.88,4,AVGO
2024-12-12 21:00:07+00:00,32,2,1429,180.86,180.86,180.82,180.82,48,AVGO
2024-12-12 21:00:08+00:00,32,2,1429,180.58,180.58,180.39,180.39,625,AVGO
2024-12-12 21:00:09+00:00,32,2,1429,180.39,180.39,180.38,180.38,6,AVGO
2024-12-12 21:00:10+00:00,32,2,1429,180.39,180.39,180.39,180.39,16,AVGO
2024-12-12 21:00:12+00:00,32,2,1429,180.39,180.39,180.22,180.22,127,AVGO
2024-12-12 21:00:13+00:00,32,2,1429,180.26,180.26,180.26,180.26,40,AVGO
2024-12-12 21:00:14+00:00,32,2,1429,180.26,180.26,180.26,180.26,59,AVGO
2024-12-12 21:00:15+00:00,32,2,1429,180.2,180.2,180.12,180.12,101,AVGO
2024-12-12 21:00:16+00:00,32,2,1429,180.26,180.26,180.26,180.26,101,AVGO
2024-12-12 21:00:18+00:00,32,2,1429,180.39,180.39,180.2,180.2,312,AVGO
2024-12-12 21:00:21+00:00,32,2,1429,180.35,180.35,180.35,180.35,1,AVGO
2024-12-12 21:00:25+00:00,32,2,1429,180.39,180.39,180.39,180.39,2,AVGO
2024-12-12 21:00:26+00:00,32,2,1429,180.39,180.39,180.39,180.39,5,AVGO
2024-12-12 21:00:28+00:00,32,2,1429,180.39,180.4,180.39,180.4,2322,AVGO
2024-12-12 21:00:29+00:00,32,2,1429,180.48,180.48,180.48,180.48,4,AVGO
2024-12-12 21:00:30+00:00,32,2,1429,180.35,180.35,180.27,180.35,494,AVGO
2024-12-12 21:00:32+00:00,32,2,1429,180.62,180.62,180.62,180.62,2,AVGO
2024-12-12 21:00:36+00:00,32,2,1429,180.66,180.66,180.66,180.66,5,AVGO
2024-12-12 21:00:38+00:00,32,2,1429,180.5,180.5,180.5,180.5,4,AVGO
2024-12-12 21:00:39+00:00,32,2,1429,180.48,180.48,180.48,180.48,4,AVGO
2024-12-12 21:00:40+00:00,32,2,1429,180.65,180.8,180.53,180.53,20,AVGO
2024-12-12 21:00:41+00:00,32,2,1429,180.67,180.76,180.67,180.76,13,AVGO
2024-12-12 21:00:47+00:00,32,2,1429,180.64,181.0,180.64,181.0,3783,AVGO
2024-12-12 21:00:48+00:00,32,2,1429,181.0,181.0,181.0,181.0,1200,AVGO
2024-12-12 21:00:53+00:00,32,2,1429,181.0,181.0,181.0,181.0,34,AVGO
2024-12-12 21:00:58+00:00,32,2,1429,181.1,181.11,181.04,181.04,600,AVGO
2024-12-12 21:01:02+00:00,32,2,1429,181.19,181.21,181.19,181.21,670,AVGO
2024-12-12 21:01:03+00:00,32,2,1429,181.19,181.19,181.19,181.19,84,AVGO
2024-12-12 21:01:05+00:00,32,2,1429,181.2,181.2,181.19,181.19,419,AVGO
2024-12-12 21:01:08+00:00,32,2,1429,181.19,181.19,181.19,181.19,3995,AVGO
2024-12-12 21:01:13+00:00,32,2,1429,181.3,181.3,181.3,181.3,10,AVGO
2024-12-12 21:01:14+00:00,32,2,1429,181.3,181.31,181.3,181.31,415,AVGO
2024-12-12 21:01:17+00:00,32,2,1429,181.35,181.35,181.35,181.35,5,AVGO
2024-12-12 21:01:19+00:00,32,2,1429,181.35,181.35,181.35,181.35,5,AVGO
2024-12-12 21:01:22+00:00,32,2,1429,181.35,181.35,181.35,181.35,200,AVGO
2024-12-12 21:01:23+00:00,32,2,1429,181.35,181.35,181.35,181.35,110,AVGO
2024-12-12 21:01:25+00:00,32,2,1429,181.31,181.31,181.31,181.31,50,AVGO
2024-12-12 21:01:27+00:00,32,2,1429,181.28,181.28,181.28,181.28,5,AVGO
2024-12-12 21:01:28+00:00,32,2,1429,181.3,181.43,181.3,181.43,656,AVGO
2024-12-12 21:01:29+00:00,32,2,1429,181.43,181.43,181.43,181.43,85,AVGO
2024-12-12 21:01:31+00:00,32,2,1429,181.48,181.48,181.48,181.48,100,AVGO
2024-12-12 21:01:32+00:00,32,2,1429,181.53,181.56,181.4,181.4,232,AVGO
2024-12-12 21:01:36+00:00,32,2,1429,181.5,181.5,181.4,181.4,1323,AVGO
2024-12-12 21:01:37+00:00,32,2,1429,181.4,181.4,181.39,181.39,106,AVGO
2024-12-12 21:01:38+00:00,32,2,1429,181.5,181.5,181.5,181.5,75,AVGO
2024-12-12 21:01:39+00:00,32,2,1429,181.5,181.5,181.5,181.5,88,AVGO
2024-12-12 21:01:40+00:00,32,2,1429,181.5,181.5,181.5,181.5,5,AVGO
2024-12-12 21:01:42+00:00,32,2,1429,181.5,181.7,181.35,181.35,587,AVGO
2024-12-12 21:01:44+00:00,32,2,1429,181.5,181.7,181.5,181.56,135,AVGO
2024-12-12 21:01:45+00:00,32,2,1429,181.7,181.7,181.56,181.56,40,AVGO
2024-12-12 21:01:46+00:00,32,2,1429,181.53,181.7,181.53,181.6,524,AVGO
2024-12-12 21:01:47+00:00,32,2,1429,181.7,181.7,181.7,181.7,27,AVGO
2024-12-12 21:01:48+00:00,32,2,1429,181.58,181.58,181.5,181.5,100,AVGO
2024-12-12 21:01:49+00:00,32,2,1429,181.5,181.5,181.5,181.5,80,AVGO
2024-12-12 21:01:50+00:00,32,2,1429,181.55,181.56,181.55,181.56,150,AVGO
2024-12-12 21:01:51+00:00,32,2,1429,181.57,181.57,181.57,181.57,40,AVGO
2024-12-12 21:01:53+00:00,32,2,1429,181.57,181.83,181.57,181.83,935,AVGO
2024-12-12 21:01:54+00:00,32,2,1429,181.8,181.8,181.8,181.8,2800,AVGO
2024-12-12 21:01:55+00:00,32,2,1429,181.8,181.8,181.8,181.8,100,AVGO
