ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-02-06 21:00:00+00:00,32,2,853,238.82,238.83,238.72,238.72,3074869,AMZN
2025-02-06 21:00:01+00:00,32,2,853,238.72,238.72,238.6,238.6,161,AMZN
2025-02-06 21:00:02+00:00,32,2,853,238.63,238.63,238.63,238.63,600,AMZN
2025-02-06 21:00:05+00:00,32,2,853,238.82,238.82,238.82,238.82,1,AMZN
2025-02-06 21:00:07+00:00,32,2,853,238.75,238.75,238.75,238.75,70,AMZN
2025-02-06 21:00:09+00:00,32,2,853,238.7,238.7,238.6,238.6,303,AMZN
2025-02-06 21:00:17+00:00,32,2,853,238.6,238.6,238.6,238.6,80,AMZN
2025-02-06 21:00:19+00:00,32,2,853,238.6,238.6,238.6,238.6,100,AMZN
2025-02-06 21:00:21+00:00,32,2,853,238.67,238.67,238.67,238.67,30,AMZN
2025-02-06 21:00:22+00:00,32,2,853,238.6,238.6,238.6,238.6,50,AMZN
2025-02-06 21:00:23+00:00,32,2,853,238.62,238.62,238.6,238.6,511,AMZN
2025-02-06 21:00:25+00:00,32,2,853,238.74,238.82,238.74,238.82,207,AMZN
2025-02-06 21:00:26+00:00,32,2,853,238.82,238.85,238.82,238.85,247,AMZN
2025-02-06 21:00:27+00:00,32,2,853,238.85,238.85,238.85,238.85,44,AMZN
2025-02-06 21:00:28+00:00,32,2,853,238.88,238.88,238.88,238.88,2,AMZN
2025-02-06 21:00:29+00:00,32,2,853,238.88,238.88,238.88,238.88,61,AMZN
2025-02-06 21:00:30+00:00,32,2,853,238.88,238.88,238.88,238.88,4,AMZN
2025-02-06 21:00:31+00:00,32,2,853,238.88,238.9,238.88,238.9,38,AMZN
2025-02-06 21:00:32+00:00,32,2,853,238.94,238.98,238.94,238.98,6,AMZN
2025-02-06 21:00:33+00:00,32,2,853,238.91,238.91,238.91,238.91,27,AMZN
2025-02-06 21:00:34+00:00,32,2,853,238.98,238.98,238.98,238.98,6,AMZN
2025-02-06 21:00:35+00:00,32,2,853,238.9,238.9,238.83,238.83,800,AMZN
2025-02-06 21:00:38+00:00,32,2,853,238.9,238.9,238.84,238.84,79,AMZN
2025-02-06 21:00:40+00:00,32,2,853,238.85,238.85,238.85,238.85,1,AMZN
2025-02-06 21:00:42+00:00,32,2,853,238.9,238.9,238.9,238.9,20,AMZN
2025-02-06 21:00:43+00:00,32,2,853,238.84,238.84,238.82,238.83,341,AMZN
2025-02-06 21:00:47+00:00,32,2,853,238.86,238.91,238.86,238.91,250,AMZN
2025-02-06 21:00:53+00:00,32,2,853,238.83,238.83,238.83,238.83,146,AMZN
2025-02-06 21:00:54+00:00,32,2,853,238.82,238.83,238.82,238.83,422,AMZN
2025-02-06 21:00:55+00:00,32,2,853,238.83,238.83,238.83,238.83,12,AMZN
2025-02-06 21:00:56+00:00,32,2,853,238.82,238.82,238.82,238.82,49,AMZN
2025-02-06 21:00:57+00:00,32,2,853,238.83,238.83,238.83,238.83,127,AMZN
2025-02-06 21:00:58+00:00,32,2,853,238.83,238.84,238.82,238.84,222,AMZN
2025-02-06 21:00:59+00:00,32,2,853,238.86,238.86,238.86,238.86,20,AMZN
2025-02-06 21:01:00+00:00,32,2,853,238.82,238.87,234.55,234.55,31913,AMZN
2025-02-06 21:01:01+00:00,32,2,853,234.5,234.9,233.54,233.6,2130,AMZN
2025-02-06 21:01:02+00:00,32,2,853,234.33,235.5,232.96,232.96,3754,AMZN
2025-02-06 21:01:03+00:00,32,2,853,232.94,233.0,232.5,232.5,858,AMZN
2025-02-06 21:01:04+00:00,32,2,853,232.5,232.5,232.01,232.01,556,AMZN
2025-02-06 21:01:05+00:00,32,2,853,232.0,232.26,232.0,232.2,1297,AMZN
2025-02-06 21:01:06+00:00,32,2,853,232.0,232.0,231.25,231.25,5165,AMZN
2025-02-06 21:01:07+00:00,32,2,853,231.25,231.56,230.6,230.68,2523,AMZN
2025-02-06 21:01:08+00:00,32,2,853,230.55,230.87,230.24,230.55,681,AMZN
2025-02-06 21:01:09+00:00,32,2,853,230.55,230.92,230.5,230.5,217,AMZN
2025-02-06 21:01:10+00:00,32,2,853,230.84,230.92,230.68,230.92,865,AMZN
2025-02-06 21:01:11+00:00,32,2,853,230.78,230.92,230.45,230.92,968,AMZN
2025-02-06 21:01:12+00:00,32,2,853,230.92,230.94,230.46,230.92,1207,AMZN
2025-02-06 21:01:13+00:00,32,2,853,230.69,230.92,230.49,230.68,679,AMZN
2025-02-06 21:01:14+00:00,32,2,853,230.51,230.51,230.49,230.49,250,AMZN
2025-02-06 21:01:15+00:00,32,2,853,230.91,233.01,229.22,229.22,16044,AMZN
2025-02-06 21:01:16+00:00,32,2,853,229.32,232.26,228.65,231.96,7855,AMZN
2025-02-06 21:01:17+00:00,32,2,853,232.59,232.59,227.29,227.29,7394,AMZN
2025-02-06 21:01:18+00:00,32,2,853,227.25,229.0,226.69,226.96,2591,AMZN
2025-02-06 21:01:19+00:00,32,2,853,226.84,228.67,226.8,227.9,3062,AMZN
2025-02-06 21:01:20+00:00,32,2,853,227.52,229.8,226.68,229.8,2497,AMZN
2025-02-06 21:01:21+00:00,32,2,853,229.51,229.98,226.68,227.1,1442,AMZN
2025-02-06 21:01:22+00:00,32,2,853,228.52,228.8,226.68,227.97,595,AMZN
2025-02-06 21:01:23+00:00,32,2,853,227.88,228.65,226.81,227.05,1986,AMZN
2025-02-06 21:01:24+00:00,32,2,853,227.23,229.88,226.63,229.55,4322,AMZN
2025-02-06 21:01:25+00:00,32,2,853,229.04,230.06,228.56,230.05,1778,AMZN
2025-02-06 21:01:26+00:00,32,2,853,229.6,229.84,227.0,229.44,10407,AMZN
2025-02-06 21:01:27+00:00,32,2,853,229.18,230.05,227.13,229.56,3336,AMZN
2025-02-06 21:01:28+00:00,32,2,853,228.88,230.43,228.88,230.26,902,AMZN
2025-02-06 21:01:29+00:00,32,2,853,230.02,230.43,229.98,229.98,1814,AMZN
2025-02-06 21:01:30+00:00,32,2,853,230.29,230.29,229.28,229.86,440,AMZN
2025-02-06 21:01:31+00:00,32,2,853,229.7,230.01,229.68,229.93,109,AMZN
2025-02-06 21:01:32+00:00,32,2,853,229.75,229.93,228.7,229.93,1536,AMZN
2025-02-06 21:01:33+00:00,32,2,853,228.92,229.43,227.8,227.8,2199,AMZN
2025-02-06 21:01:34+00:00,32,2,853,228.54,228.54,227.0,227.0,2215,AMZN
2025-02-06 21:01:35+00:00,32,2,853,227.0,229.45,227.0,227.98,1342,AMZN
2025-02-06 21:01:36+00:00,32,2,853,227.8,228.95,227.01,227.86,1008,AMZN
2025-02-06 21:01:37+00:00,32,2,853,227.84,229.46,227.0,228.9,1327,AMZN
2025-02-06 21:01:38+00:00,32,2,853,227.1,227.77,227.0,227.77,774,AMZN
2025-02-06 21:01:39+00:00,32,2,853,227.0,227.97,227.0,227.43,1978,AMZN
2025-02-06 21:01:40+00:00,32,2,853,227.21,227.97,226.98,227.74,1287,AMZN
2025-02-06 21:01:41+00:00,32,2,853,227.74,227.74,227.06,227.06,1083,AMZN
2025-02-06 21:01:42+00:00,32,2,853,227.81,228.0,227.72,227.72,1645,AMZN
2025-02-06 21:01:43+00:00,32,2,853,227.99,228.0,227.51,227.99,1590,AMZN
2025-02-06 21:01:44+00:00,32,2,853,227.99,228.0,227.27,227.27,2050,AMZN
2025-02-06 21:01:45+00:00,32,2,853,227.27,227.8,226.58,226.58,3142,AMZN
2025-02-06 21:01:46+00:00,32,2,853,226.76,228.0,225.29,227.74,20446,AMZN
2025-02-06 21:01:47+00:00,32,2,853,227.8,227.89,225.97,226.88,7906,AMZN
2025-02-06 21:01:48+00:00,32,2,853,227.01,227.38,226.14,227.0,3341,AMZN
2025-02-06 21:01:49+00:00,32,2,853,227.0,227.0,225.56,226.17,1849,AMZN
2025-02-06 21:01:50+00:00,32,2,853,225.77,226.07,225.18,225.18,5030,AMZN
2025-02-06 21:01:51+00:00,32,2,853,225.59,226.01,225.12,225.71,6545,AMZN
2025-02-06 21:01:52+00:00,32,2,853,225.77,226.01,224.89,225.13,32957,AMZN
2025-02-06 21:01:53+00:00,32,2,853,225.14,225.95,224.69,225.13,6896,AMZN
2025-02-06 21:01:54+00:00,32,2,853,225.13,225.99,225.0,225.11,3450,AMZN
2025-02-06 21:01:55+00:00,32,2,853,225.11,225.13,224.69,224.93,4778,AMZN
2025-02-06 21:01:56+00:00,32,2,853,224.92,224.99,224.0,224.66,7432,AMZN
2025-02-06 21:01:57+00:00,32,2,853,224.65,229.0,224.6,225.0,35315,AMZN
2025-02-06 21:01:58+00:00,32,2,853,225.0,225.5,224.17,225.5,3306,AMZN
2025-02-06 21:01:59+00:00,32,2,853,225.41,225.5,225.0,225.0,517,AMZN
2025-02-06 21:02:00+00:00,32,2,853,225.0,225.0,224.17,224.41,6733,AMZN
2025-02-06 21:02:01+00:00,32,2,853,224.19,224.57,224.0,224.34,1938,AMZN
2025-02-06 21:02:02+00:00,32,2,853,224.12,224.46,223.9,224.11,4114,AMZN
2025-02-06 21:02:03+00:00,32,2,853,224.08,224.09,223.75,224.01,2162,AMZN
2025-02-06 21:02:04+00:00,32,2,853,224.01,224.01,222.96,223.19,11060,AMZN
2025-02-06 21:02:05+00:00,32,2,853,223.15,223.2,222.45,222.45,7182,AMZN
2025-02-06 21:02:06+00:00,32,2,853,222.45,222.72,221.8,222.72,10674,AMZN
2025-02-06 21:02:07+00:00,32,2,853,222.57,222.57,221.75,222.24,4750,AMZN
2025-02-06 21:02:08+00:00,32,2,853,222.24,222.94,222.05,222.66,2653,AMZN
2025-02-06 21:02:09+00:00,32,2,853,222.74,223.7,222.68,223.7,1187,AMZN
2025-02-06 21:02:10+00:00,32,2,853,223.33,224.0,222.67,224.0,1950,AMZN
2025-02-06 21:02:11+00:00,32,2,853,223.92,225.0,223.75,224.33,8512,AMZN
2025-02-06 21:02:12+00:00,32,2,853,224.33,225.0,222.01,223.01,10556,AMZN
2025-02-06 21:02:13+00:00,32,2,853,223.29,224.7,222.0,224.39,1961,AMZN
2025-02-06 21:02:14+00:00,32,2,853,224.44,224.79,223.84,224.46,1603,AMZN
2025-02-06 21:02:15+00:00,32,2,853,224.43,224.78,224.11,224.78,10532,AMZN
2025-02-06 21:02:16+00:00,32,2,853,224.78,225.02,224.74,224.9,979,AMZN
2025-02-06 21:02:17+00:00,32,2,853,224.69,225.5,224.66,225.31,1534,AMZN
2025-02-06 21:02:18+00:00,32,2,853,225.11,225.18,224.9,225.0,414,AMZN
2025-02-06 21:02:19+00:00,32,2,853,224.97,225.53,224.97,225.24,1503,AMZN
2025-02-06 21:02:20+00:00,32,2,853,225.08,225.28,224.74,224.74,1560,AMZN
2025-02-06 21:02:21+00:00,32,2,853,224.91,225.01,223.7,224.0,2640,AMZN
2025-02-06 21:02:22+00:00,32,2,853,223.96,224.0,223.17,223.64,609,AMZN
2025-02-06 21:02:23+00:00,32,2,853,223.19,224.36,223.19,224.13,661,AMZN
2025-02-06 21:02:24+00:00,32,2,853,224.28,224.68,224.05,224.68,182,AMZN
2025-02-06 21:02:25+00:00,32,2,853,224.68,224.68,223.54,224.36,1461,AMZN
2025-02-06 21:02:26+00:00,32,2,853,224.6,226.0,223.5,226.0,7336,AMZN
2025-02-06 21:02:27+00:00,32,2,853,226.01,226.64,225.91,226.0,1324,AMZN
2025-02-06 21:02:28+00:00,32,2,853,226.34,226.36,225.36,225.36,1558,AMZN
2025-02-06 21:02:29+00:00,32,2,853,225.2,225.64,225.0,225.16,240,AMZN
2025-02-06 21:02:30+00:00,32,2,853,225.62,226.0,225.32,225.7,1033,AMZN
2025-02-06 21:02:31+00:00,32,2,853,225.84,226.02,225.84,226.0,367,AMZN
2025-02-06 21:02:32+00:00,32,2,853,226.14,226.29,226.0,226.0,816,AMZN
2025-02-06 21:02:33+00:00,32,2,853,225.86,225.99,225.67,225.98,715,AMZN
2025-02-06 21:02:34+00:00,32,2,853,225.74,226.3,225.68,226.3,553,AMZN
2025-02-06 21:02:35+00:00,32,2,853,226.22,227.0,225.66,226.12,2198,AMZN
2025-02-06 21:02:36+00:00,32,2,853,226.37,226.37,225.76,225.87,1258,AMZN
2025-02-06 21:02:37+00:00,32,2,853,225.97,225.98,225.46,225.86,923,AMZN
2025-02-06 21:02:38+00:00,32,2,853,225.73,225.73,225.5,225.5,248,AMZN
2025-02-06 21:02:39+00:00,32,2,853,225.43,225.43,224.9,225.0,4489,AMZN
2025-02-06 21:02:40+00:00,32,2,853,225.06,225.27,224.96,225.0,2002,AMZN
2025-02-06 21:02:41+00:00,32,2,853,224.97,225.65,224.96,225.29,3218,AMZN
2025-02-06 21:02:42+00:00,32,2,853,225.41,226.0,225.0,226.0,2844,AMZN
2025-02-06 21:02:43+00:00,32,2,853,225.69,226.0,225.69,226.0,457,AMZN
2025-02-06 21:02:44+00:00,32,2,853,225.87,225.94,225.74,225.93,216,AMZN
2025-02-06 21:02:45+00:00,32,2,853,225.94,226.0,225.94,226.0,1289,AMZN
2025-02-06 21:02:46+00:00,32,2,853,225.97,226.2,225.97,225.97,4313,AMZN
2025-02-06 21:02:47+00:00,32,2,853,226.05,226.05,225.87,225.87,1879,AMZN
2025-02-06 21:02:48+00:00,32,2,853,225.87,225.99,225.79,225.9,1743,AMZN
2025-02-06 21:02:49+00:00,32,2,853,225.96,225.99,225.76,225.96,4714,AMZN
2025-02-06 21:02:50+00:00,32,2,853,225.95,226.0,225.94,225.96,941,AMZN
2025-02-06 21:02:51+00:00,32,2,853,225.96,226.99,225.95,226.56,6385,AMZN
2025-02-06 21:02:52+00:00,32,2,853,226.56,226.99,226.19,226.49,3589,AMZN
2025-02-06 21:02:53+00:00,32,2,853,226.53,226.95,226.06,226.95,3150,AMZN
2025-02-06 21:02:54+00:00,32,2,853,226.76,227.0,226.25,226.56,4138,AMZN
2025-02-06 21:02:55+00:00,32,2,853,226.56,227.5,226.11,227.25,2778,AMZN
2025-02-06 21:02:56+00:00,32,2,853,227.6,227.98,227.2,227.9,2422,AMZN
2025-02-06 21:02:57+00:00,32,2,853,227.36,228.0,226.0,227.61,3724,AMZN
2025-02-06 21:02:58+00:00,32,2,853,227.77,227.77,227.07,227.25,60,AMZN
2025-02-06 21:02:59+00:00,32,2,853,227.12,227.5,227.0,227.36,537,AMZN
2025-02-06 21:03:00+00:00,32,2,853,227.18,227.44,227.0,227.01,742,AMZN
2025-02-06 21:03:01+00:00,32,2,853,227.0,227.41,227.0,227.06,993,AMZN
2025-02-06 21:03:02+00:00,32,2,853,227.25,227.25,227.25,227.25,40,AMZN
2025-02-06 21:03:03+00:00,32,2,853,227.44,227.47,227.25,227.29,152,AMZN
2025-02-06 21:03:04+00:00,32,2,853,227.27,227.6,227.27,227.42,1167,AMZN
2025-02-06 21:03:05+00:00,32,2,853,227.5,227.99,227.5,227.9,2284,AMZN
2025-02-06 21:03:06+00:00,32,2,853,227.94,228.0,227.83,227.96,3599,AMZN
2025-02-06 21:03:07+00:00,32,2,853,228.0,228.0,227.96,227.99,1585,AMZN
2025-02-06 21:03:08+00:00,32,2,853,227.99,228.0,227.94,227.95,2922,AMZN
2025-02-06 21:03:09+00:00,32,2,853,227.95,228.0,227.94,227.96,2771,AMZN
2025-02-06 21:03:10+00:00,32,2,853,227.96,227.99,227.96,227.96,809,AMZN
2025-02-06 21:03:11+00:00,32,2,853,227.96,227.99,227.95,227.95,3288,AMZN
2025-02-06 21:03:12+00:00,32,2,853,227.95,228.0,227.77,227.89,4027,AMZN
2025-02-06 21:03:13+00:00,32,2,853,227.78,227.97,227.74,227.91,4876,AMZN
2025-02-06 21:03:14+00:00,32,2,853,227.9,227.95,227.71,227.71,2346,AMZN
2025-02-06 21:03:15+00:00,32,2,853,227.88,227.99,227.88,227.92,5235,AMZN
2025-02-06 21:03:16+00:00,32,2,853,227.96,227.98,227.88,227.95,3608,AMZN
2025-02-06 21:03:17+00:00,32,2,853,227.95,228.0,227.91,227.91,939,AMZN
2025-02-06 21:03:18+00:00,32,2,853,227.99,227.99,227.95,227.95,2042,AMZN
2025-02-06 21:03:19+00:00,32,2,853,227.96,228.0,227.94,227.96,2391,AMZN
2025-02-06 21:03:20+00:00,32,2,853,227.98,228.0,227.89,227.95,6792,AMZN
2025-02-06 21:03:21+00:00,32,2,853,227.96,228.0,227.95,227.99,1351,AMZN
2025-02-06 21:03:22+00:00,32,2,853,227.99,229.87,227.99,228.98,14508,AMZN
2025-02-06 21:03:23+00:00,32,2,853,228.8,229.87,228.8,229.01,2461,AMZN
2025-02-06 21:03:24+00:00,32,2,853,229.26,229.34,228.63,228.63,837,AMZN
2025-02-06 21:03:25+00:00,32,2,853,228.63,228.65,228.25,228.64,1135,AMZN
2025-02-06 21:03:26+00:00,32,2,853,228.48,228.5,228.35,228.39,168,AMZN
2025-02-06 21:03:27+00:00,32,2,853,228.5,228.69,228.21,228.21,2042,AMZN
2025-02-06 21:03:28+00:00,32,2,853,228.24,228.27,228.0,228.08,8116,AMZN
2025-02-06 21:03:29+00:00,32,2,853,228.13,228.4,228.0,228.01,3744,AMZN
2025-02-06 21:03:30+00:00,32,2,853,228.21,228.38,228.04,228.29,636,AMZN
2025-02-06 21:03:31+00:00,32,2,853,228.45,228.47,228.33,228.33,1130,AMZN
2025-02-06 21:03:32+00:00,32,2,853,228.48,228.77,228.41,228.74,1187,AMZN
2025-02-06 21:03:33+00:00,32,2,853,228.77,229.0,228.0,228.68,13002,AMZN
2025-02-06 21:03:34+00:00,32,2,853,228.77,229.32,228.47,229.2,4374,AMZN
2025-02-06 21:03:35+00:00,32,2,853,229.2,229.7,228.25,229.59,4488,AMZN
2025-02-06 21:03:36+00:00,32,2,853,229.73,229.73,229.45,229.45,672,AMZN
2025-02-06 21:03:37+00:00,32,2,853,229.53,230.0,229.44,229.75,7213,AMZN
2025-02-06 21:03:38+00:00,32,2,853,229.87,230.0,228.8,228.8,1734,AMZN
2025-02-06 21:03:39+00:00,32,2,853,229.0,229.64,229.0,229.38,1410,AMZN
2025-02-06 21:03:40+00:00,32,2,853,229.5,229.61,229.5,229.58,377,AMZN
2025-02-06 21:03:41+00:00,32,2,853,229.58,229.74,229.46,229.65,902,AMZN
2025-02-06 21:03:42+00:00,32,2,853,229.41,229.53,229.21,229.47,871,AMZN
2025-02-06 21:03:43+00:00,32,2,853,229.42,229.45,229.15,229.45,937,AMZN
2025-02-06 21:03:44+00:00,32,2,853,229.45,229.97,229.45,229.97,3450,AMZN
2025-02-06 21:03:45+00:00,32,2,853,229.72,229.75,229.5,229.75,707,AMZN
2025-02-06 21:03:46+00:00,32,2,853,229.68,229.79,229.55,229.56,529,AMZN
2025-02-06 21:03:47+00:00,32,2,853,229.79,229.84,229.53,229.7,401,AMZN
2025-02-06 21:03:48+00:00,32,2,853,229.71,229.71,229.5,229.61,372,AMZN
2025-02-06 21:03:49+00:00,32,2,853,229.64,231.01,229.64,231.01,9533,AMZN
2025-02-06 21:03:50+00:00,32,2,853,230.73,231.11,230.69,230.75,1885,AMZN
2025-02-06 21:03:51+00:00,32,2,853,230.75,230.75,230.56,230.75,568,AMZN
2025-02-06 21:03:52+00:00,32,2,853,230.75,230.75,230.0,230.23,1900,AMZN
2025-02-06 21:03:53+00:00,32,2,853,230.23,230.26,230.0,230.0,401,AMZN
2025-02-06 21:03:54+00:00,32,2,853,230.25,230.92,230.25,230.92,1080,AMZN
2025-02-06 21:03:55+00:00,32,2,853,230.92,230.98,230.64,230.64,1279,AMZN
2025-02-06 21:03:56+00:00,32,2,853,230.58,230.99,230.0,230.08,3751,AMZN
2025-02-06 21:03:57+00:00,32,2,853,230.22,230.33,230.0,230.0,1523,AMZN
2025-02-06 21:03:58+00:00,32,2,853,230.0,230.64,230.0,230.64,3705,AMZN
2025-02-06 21:03:59+00:00,32,2,853,230.26,230.4,230.12,230.25,183,AMZN
2025-02-06 21:04:00+00:00,32,2,853,230.25,230.33,230.0,230.2,475,AMZN
2025-02-06 21:04:01+00:00,32,2,853,230.18,230.35,230.0,230.0,2300,AMZN
2025-02-06 21:04:02+00:00,32,2,853,230.27,230.55,230.01,230.22,9389,AMZN
2025-02-06 21:04:03+00:00,32,2,853,230.02,230.62,230.0,230.39,8671,AMZN
2025-02-06 21:04:04+00:00,32,2,853,230.54,230.55,230.5,230.55,975,AMZN
2025-02-06 21:04:05+00:00,32,2,853,230.5,230.64,230.43,230.43,5255,AMZN
2025-02-06 21:04:06+00:00,32,2,853,230.53,230.54,230.44,230.46,733,AMZN
2025-02-06 21:04:07+00:00,32,2,853,230.45,230.54,230.37,230.38,3567,AMZN
2025-02-06 21:04:08+00:00,32,2,853,230.33,230.38,230.0,230.38,6532,AMZN
