ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-09-04 20:00:00+00:00,32,2,1429,305.92,306.1,305.82,305.85,1969141,AVGO
2025-09-04 20:00:01+00:00,32,2,1429,306.09,306.09,306.09,306.09,100,AVGO
2025-09-04 20:00:02+00:00,32,2,1429,306.09,306.09,306.09,306.09,1,AVGO
2025-09-04 20:00:09+00:00,32,2,1429,306.1,306.18,306.1,306.18,101,AVGO
2025-09-04 20:00:11+00:00,32,2,1429,306.1,306.1,306.1,306.1,100,AVGO
2025-09-04 20:00:12+00:00,32,2,1429,306.19,306.19,306.19,306.19,100,AVGO
2025-09-04 20:00:13+00:00,32,2,1429,306.1,306.1,306.1,306.1,116,AVGO
2025-09-04 20:00:17+00:00,32,2,1429,306.14,306.14,306.1,306.1,100,AVGO
2025-09-04 20:00:20+00:00,32,2,1429,306.21,306.21,306.21,306.21,11,AVGO
2025-09-04 20:00:22+00:00,32,2,1429,306.21,306.21,306.21,306.21,100,AVGO
2025-09-04 20:00:29+00:00,32,2,1429,306.48,306.48,306.48,306.48,1,AVGO
2025-09-04 20:00:32+00:00,32,2,1429,306.3,306.49,306.21,306.21,978,AVGO
2025-09-04 20:00:34+00:00,32,2,1429,306.49,306.49,306.48,306.48,102,AVGO
2025-09-04 20:00:36+00:00,32,2,1429,306.39,306.39,306.39,306.39,38,AVGO
2025-09-04 20:00:37+00:00,32,2,1429,306.25,306.25,306.25,306.25,100,AVGO
2025-09-04 20:00:38+00:00,32,2,1429,306.45,306.45,306.45,306.45,33,AVGO
2025-09-04 20:00:47+00:00,32,2,1429,306.27,306.27,306.27,306.27,2,AVGO
2025-09-04 20:01:04+00:00,32,2,1429,306.3,306.3,306.3,306.3,450,AVGO
2025-09-04 20:01:05+00:00,32,2,1429,306.3,306.3,306.3,306.3,200,AVGO
2025-09-04 20:01:06+00:00,32,2,1429,306.3,306.3,306.3,306.3,22,AVGO
2025-09-04 20:01:08+00:00,32,2,1429,306.3,306.3,306.3,306.3,56,AVGO
2025-09-04 20:01:09+00:00,32,2,1429,306.29,306.29,306.29,306.29,100,AVGO
2025-09-04 20:01:12+00:00,32,2,1429,306.3,306.3,306.3,306.3,10,AVGO
2025-09-04 20:01:14+00:00,32,2,1429,306.3,306.3,306.3,306.3,50,AVGO
2025-09-04 20:01:26+00:00,32,2,1429,306.21,306.21,306.21,306.21,5,AVGO
2025-09-04 20:01:27+00:00,32,2,1429,306.22,306.22,306.22,306.22,50,AVGO
2025-09-04 20:01:29+00:00,32,2,1429,306.25,306.25,306.25,306.25,69,AVGO
2025-09-04 20:01:33+00:00,32,2,1429,306.24,306.24,306.22,306.22,345,AVGO
2025-09-04 20:01:36+00:00,32,2,1429,306.22,306.24,306.22,306.24,250,AVGO
2025-09-04 20:01:39+00:00,32,2,1429,306.2,306.2,306.2,306.2,47,AVGO
2025-09-04 20:01:42+00:00,32,2,1429,306.14,306.14,306.14,306.14,14,AVGO
2025-09-04 20:01:43+00:00,32,2,1429,306.14,306.14,306.14,306.14,1,AVGO
2025-09-04 20:01:44+00:00,32,2,1429,306.14,306.2,306.14,306.2,90,AVGO
2025-09-04 20:01:50+00:00,32,2,1429,306.16,306.2,306.16,306.2,674,AVGO
2025-09-04 20:01:54+00:00,32,2,1429,306.22,306.22,306.22,306.22,44,AVGO
2025-09-04 20:02:04+00:00,32,2,1429,306.18,306.18,306.18,306.18,3,AVGO
2025-09-04 20:02:06+00:00,32,2,1429,306.17,306.17,306.17,306.17,6,AVGO
2025-09-04 20:02:09+00:00,32,2,1429,306.17,306.17,306.17,306.17,23,AVGO
2025-09-04 20:02:10+00:00,32,2,1429,306.17,306.17,306.17,306.17,12,AVGO
2025-09-04 20:02:13+00:00,32,2,1429,306.15,306.17,306.15,306.17,156,AVGO
2025-09-04 20:02:17+00:00,32,2,1429,306.13,306.13,306.13,306.13,10,AVGO
2025-09-04 20:02:18+00:00,32,2,1429,306.1,306.1,306.1,306.1,14,AVGO
2025-09-04 20:02:27+00:00,32,2,1429,306.16,306.18,306.16,306.18,584,AVGO
2025-09-04 20:02:28+00:00,32,2,1429,306.18,306.18,306.18,306.18,127,AVGO
2025-09-04 20:02:29+00:00,32,2,1429,306.18,306.18,306.18,306.18,4,AVGO
2025-09-04 20:02:32+00:00,32,2,1429,306.18,306.22,306.18,306.22,233,AVGO
