ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-01-29 21:00:00+00:00,32,2,38,258.02,258.39,257.86,258.39,7276607,AAPL
2026-01-29 21:00:01+00:00,32,2,38,258.33,258.39,258.0,258.39,57,AAPL
2026-01-29 21:00:03+00:00,32,2,38,257.95,257.95,257.95,257.95,3,AAPL
2026-01-29 21:00:04+00:00,32,2,38,258.39,258.39,258.39,258.39,1,AAPL
2026-01-29 21:00:07+00:00,32,2,38,258.39,258.39,258.39,258.39,40,AAPL
2026-01-29 21:00:08+00:00,32,2,38,258.26,258.26,258.26,258.26,10,AAPL
2026-01-29 21:00:10+00:00,32,2,38,258.26,258.26,258.26,258.26,15,AAPL
2026-01-29 21:00:11+00:00,32,2,38,258.39,258.39,258.39,258.39,57,AAPL
2026-01-29 21:00:12+00:00,32,2,38,258.4,258.46,258.4,258.46,196,AAPL
2026-01-29 21:00:17+00:00,32,2,38,258.4,258.4,258.39,258.39,114,AAPL
2026-01-29 21:00:18+00:00,32,2,38,258.48,258.53,258.4,258.4,775,AAPL
2026-01-29 21:00:19+00:00,32,2,38,258.52,258.52,258.52,258.52,18,AAPL
2026-01-29 21:00:21+00:00,32,2,38,258.49,258.5,258.48,258.5,164,AAPL
2026-01-29 21:00:22+00:00,32,2,38,258.48,258.48,258.48,258.48,11,AAPL
2026-01-29 21:00:23+00:00,32,2,38,258.52,258.53,258.52,258.53,28,AAPL
2026-01-29 21:00:24+00:00,32,2,38,258.52,258.52,258.52,258.52,8,AAPL
2026-01-29 21:00:25+00:00,32,2,38,258.53,258.53,258.53,258.53,8,AAPL
2026-01-29 21:00:26+00:00,32,2,38,258.53,258.53,258.5,258.5,250,AAPL
2026-01-29 21:00:27+00:00,32,2,38,258.58,258.58,258.48,258.48,418,AAPL
2026-01-29 21:00:28+00:00,32,2,38,258.49,258.5,258.49,258.5,103,AAPL
2026-01-29 21:00:29+00:00,32,2,38,258.55,258.55,258.55,258.55,58,AAPL
2026-01-29 21:00:31+00:00,32,2,38,258.59,258.8,258.59,258.8,665,AAPL
2026-01-29 21:00:33+00:00,32,2,38,258.79,258.79,258.79,258.79,24,AAPL
2026-01-29 21:00:34+00:00,32,2,38,258.79,258.82,258.79,258.82,92,AAPL
2026-01-29 21:00:35+00:00,32,2,38,258.77,258.77,258.76,258.76,11,AAPL
2026-01-29 21:00:36+00:00,32,2,38,258.67,258.67,258.6,258.67,222,AAPL
2026-01-29 21:00:38+00:00,32,2,38,258.67,258.67,258.67,258.67,200,AAPL
2026-01-29 21:00:40+00:00,32,2,38,258.6,258.6,258.55,258.55,20,AAPL
2026-01-29 21:00:41+00:00,32,2,38,258.55,258.57,258.52,258.57,747,AAPL
2026-01-29 21:00:42+00:00,32,2,38,258.67,258.7,258.67,258.67,225,AAPL
2026-01-29 21:00:43+00:00,32,2,38,258.57,258.57,258.57,258.57,75,AAPL
2026-01-29 21:00:45+00:00,32,2,38,258.56,258.56,258.28,258.28,1000,AAPL
2026-01-29 21:00:46+00:00,32,2,38,258.65,258.66,258.65,258.66,53,AAPL
2026-01-29 21:00:47+00:00,32,2,38,258.48,258.51,258.48,258.5,149,AAPL
2026-01-29 21:00:48+00:00,32,2,38,258.56,258.56,258.28,258.28,1000,AAPL
2026-01-29 21:00:49+00:00,32,2,38,258.39,258.74,258.39,258.7,775,AAPL
2026-01-29 21:00:50+00:00,32,2,38,258.5,258.5,258.5,258.5,40,AAPL
2026-01-29 21:00:51+00:00,32,2,38,258.54,258.54,258.54,258.54,100,AAPL
2026-01-29 21:00:52+00:00,32,2,38,258.55,258.69,258.28,258.54,616,AAPL
2026-01-29 21:00:53+00:00,32,2,38,258.64,258.64,258.64,258.64,1,AAPL
2026-01-29 21:00:54+00:00,32,2,38,258.61,258.61,258.52,258.52,93,AAPL
2026-01-29 21:00:56+00:00,32,2,38,258.3,258.53,258.3,258.53,301,AAPL
2026-01-29 21:00:57+00:00,32,2,38,258.52,258.52,258.52,258.52,32,AAPL
2026-01-29 21:00:59+00:00,32,2,38,258.52,258.52,258.52,258.52,6,AAPL
2026-01-29 21:01:00+00:00,32,2,38,258.42,258.42,258.42,258.42,50,AAPL
2026-01-29 21:01:01+00:00,32,2,38,258.53,258.53,258.53,258.53,31,AAPL
2026-01-29 21:01:03+00:00,32,2,38,258.64,258.64,258.4,258.47,216,AAPL
2026-01-29 21:01:04+00:00,32,2,38,258.6,258.64,258.6,258.64,140,AAPL
2026-01-29 21:01:05+00:00,32,2,38,258.64,258.65,258.54,258.54,417,AAPL
2026-01-29 21:01:06+00:00,32,2,38,258.54,258.55,258.54,258.54,110,AAPL
2026-01-29 21:01:07+00:00,32,2,38,258.54,258.65,258.28,258.57,1242,AAPL
2026-01-29 21:01:09+00:00,32,2,38,258.69,258.75,258.28,258.31,3964,AAPL
2026-01-29 21:01:10+00:00,32,2,38,258.7,258.7,258.7,258.7,100,AAPL
2026-01-29 21:01:12+00:00,32,2,38,258.73,258.73,258.73,258.73,1,AAPL
2026-01-29 21:01:13+00:00,32,2,38,258.74,258.74,258.74,258.74,27,AAPL
2026-01-29 21:01:14+00:00,32,2,38,258.74,258.74,258.74,258.74,60,AAPL
2026-01-29 21:01:15+00:00,32,2,38,258.71,258.78,258.28,258.78,2144,AAPL
2026-01-29 21:01:16+00:00,32,2,38,258.79,258.8,258.79,258.8,168,AAPL
2026-01-29 21:01:17+00:00,32,2,38,258.82,258.82,258.77,258.81,7,AAPL
2026-01-29 21:01:18+00:00,32,2,38,258.82,258.83,258.82,258.83,11,AAPL
2026-01-29 21:01:19+00:00,32,2,38,258.83,258.86,258.83,258.86,160,AAPL
2026-01-29 21:01:20+00:00,32,2,38,258.86,258.86,258.86,258.86,10,AAPL
2026-01-29 21:01:22+00:00,32,2,38,258.81,258.81,258.81,258.81,43,AAPL
2026-01-29 21:01:23+00:00,32,2,38,258.81,258.94,258.81,258.87,3025,AAPL
2026-01-29 21:01:27+00:00,32,2,38,258.91,258.99,258.91,258.99,2304,AAPL
2026-01-29 21:01:28+00:00,32,2,38,259.0,259.0,258.9,258.9,300,AAPL
2026-01-29 21:01:29+00:00,32,2,38,258.98,259.0,258.91,258.91,186,AAPL
2026-01-29 21:01:31+00:00,32,2,38,258.87,258.87,258.86,258.86,103,AAPL
2026-01-29 21:01:32+00:00,32,2,38,258.77,258.77,258.75,258.75,603,AAPL
2026-01-29 21:01:33+00:00,32,2,38,258.77,258.86,258.77,258.86,61,AAPL
2026-01-29 21:01:35+00:00,32,2,38,258.75,258.82,258.75,258.82,41,AAPL
2026-01-29 21:01:36+00:00,32,2,38,258.86,258.87,258.28,258.87,2150,AAPL
2026-01-29 21:01:38+00:00,32,2,38,258.97,259.24,258.28,259.05,3755,AAPL
2026-01-29 21:01:39+00:00,32,2,38,259.05,259.39,259.03,259.32,6376,AAPL
2026-01-29 21:01:40+00:00,32,2,38,259.1,259.17,259.01,259.17,131,AAPL
2026-01-29 21:01:42+00:00,32,2,38,259.24,259.24,259.24,259.24,2,AAPL
2026-01-29 21:01:44+00:00,32,2,38,259.05,259.05,259.05,259.05,2,AAPL
2026-01-29 21:01:45+00:00,32,2,38,259.24,259.24,259.24,259.24,100,AAPL
2026-01-29 21:01:46+00:00,32,2,38,259.24,259.24,259.0,259.08,1610,AAPL
2026-01-29 21:01:48+00:00,32,2,38,259.13,259.13,259.01,259.01,1754,AAPL
