ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-29 21:00:00+00:00,32,2,10451,676.66,676.75,676.49,676.49,911160,META
2025-01-29 21:00:03+00:00,32,2,10451,676.46,676.46,676.46,676.46,2,META
2025-01-29 21:00:07+00:00,32,2,10451,676.69,676.84,676.0,676.0,247,META
2025-01-29 21:00:10+00:00,32,2,10451,676.0,676.0,676.0,676.0,20,META
2025-01-29 21:00:18+00:00,32,2,10451,676.65,676.65,676.65,676.65,3,META
2025-01-29 21:00:19+00:00,32,2,10451,676.49,676.49,676.49,676.49,2,META
2025-01-29 21:00:20+00:00,32,2,10451,676.5,676.5,676.5,676.5,10,META
2025-01-29 21:00:21+00:00,32,2,10451,676.49,676.49,676.49,676.49,10,META
2025-01-29 21:00:25+00:00,32,2,10451,676.79,676.79,676.79,676.79,7,META
2025-01-29 21:00:28+00:00,32,2,10451,676.0,676.0,676.0,676.0,37,META
2025-01-29 21:00:30+00:00,32,2,10451,676.0,676.0,676.0,676.0,18,META
2025-01-29 21:00:31+00:00,32,2,10451,676.79,676.79,676.79,676.79,5,META
2025-01-29 21:00:38+00:00,32,2,10451,676.79,676.79,676.79,676.79,16,META
2025-01-29 21:00:41+00:00,32,2,10451,676.0,676.0,675.49,675.49,10,META
2025-01-29 21:00:42+00:00,32,2,10451,675.49,675.49,674.88,675.0,265,META
2025-01-29 21:00:45+00:00,32,2,10451,676.0,676.55,676.0,676.55,20,META
2025-01-29 21:00:47+00:00,32,2,10451,674.82,674.82,674.82,674.82,1,META
2025-01-29 21:00:49+00:00,32,2,10451,676.53,676.53,676.53,676.53,37,META
2025-01-29 21:00:51+00:00,32,2,10451,676.55,676.55,676.55,676.55,1,META
2025-01-29 21:00:55+00:00,32,2,10451,675.34,676.53,675.34,676.53,11,META
2025-01-29 21:00:57+00:00,32,2,10451,676.51,676.53,676.14,676.14,8,META
2025-01-29 21:01:06+00:00,32,2,10451,676.44,676.44,676.44,676.44,2,META
2025-01-29 21:01:10+00:00,32,2,10451,675.0,676.44,674.8,676.44,16,META
2025-01-29 21:01:11+00:00,32,2,10451,676.23,676.23,676.23,676.23,200,META
2025-01-29 21:01:13+00:00,32,2,10451,674.45,674.45,674.2,674.2,34,META
2025-01-29 21:01:15+00:00,32,2,10451,674.88,674.88,674.88,674.88,10,META
2025-01-29 21:01:21+00:00,32,2,10451,675.79,675.79,675.79,675.79,11,META
2025-01-29 21:01:22+00:00,32,2,10451,675.0,675.0,675.0,675.0,77,META
2025-01-29 21:01:26+00:00,32,2,10451,675.75,675.75,675.75,675.75,138,META
2025-01-29 21:01:32+00:00,32,2,10451,676.26,676.26,676.26,676.26,268,META
2025-01-29 21:01:34+00:00,32,2,10451,676.26,676.26,676.26,676.26,10,META
2025-01-29 21:01:46+00:00,32,2,10451,676.25,676.25,676.25,676.25,13,META
2025-01-29 21:01:49+00:00,32,2,10451,675.8,675.8,675.8,675.8,36,META
2025-01-29 21:01:53+00:00,32,2,10451,675.0,675.0,675.0,675.0,10,META
2025-01-29 21:02:00+00:00,32,2,10451,675.82,675.82,675.82,675.82,5,META
2025-01-29 21:02:14+00:00,32,2,10451,675.5,675.78,675.5,675.78,18,META
2025-01-29 21:02:25+00:00,32,2,10451,675.2,675.2,675.1,675.1,75,META
