ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-01-30 21:00:00+00:00,32,2,38,237.52,237.59,237.5,237.59,4354758,AAPL
2025-01-30 21:00:01+00:00,32,2,38,237.59,237.59,237.59,237.59,100,AAPL
2025-01-30 21:00:02+00:00,32,2,38,237.42,237.42,237.14,237.14,1417,AAPL
2025-01-30 21:00:03+00:00,32,2,38,237.15,237.29,237.15,237.29,210,AAPL
2025-01-30 21:00:04+00:00,32,2,38,237.29,237.6,237.29,237.6,160,AAPL
2025-01-30 21:00:07+00:00,32,2,38,237.54,237.54,237.54,237.54,80,AAPL
2025-01-30 21:00:08+00:00,32,2,38,237.59,237.59,237.59,237.59,60,AAPL
2025-01-30 21:00:09+00:00,32,2,38,237.59,237.59,237.59,237.59,79,AAPL
2025-01-30 21:00:10+00:00,32,2,38,237.59,237.59,237.5,237.5,1941,AAPL
2025-01-30 21:00:14+00:00,32,2,38,237.62,237.62,237.59,237.59,992,AAPL
2025-01-30 21:00:20+00:00,32,2,38,237.48,237.48,237.48,237.48,50,AAPL
2025-01-30 21:00:21+00:00,32,2,38,237.5,237.5,237.5,237.5,1297,AAPL
2025-01-30 21:00:22+00:00,32,2,38,237.36,237.36,237.24,237.24,101,AAPL
2025-01-30 21:00:23+00:00,32,2,38,237.49,237.49,237.49,237.49,10,AAPL
2025-01-30 21:00:25+00:00,32,2,38,237.48,237.58,237.48,237.58,500,AAPL
2025-01-30 21:00:28+00:00,32,2,38,237.58,237.58,237.58,237.58,40,AAPL
2025-01-30 21:00:36+00:00,32,2,38,237.35,237.35,237.14,237.15,2625,AAPL
2025-01-30 21:00:37+00:00,32,2,38,237.16,237.42,237.13,237.42,452,AAPL
2025-01-30 21:00:38+00:00,32,2,38,237.5,237.5,237.5,237.5,10,AAPL
2025-01-30 21:00:45+00:00,32,2,38,237.42,237.42,237.42,237.42,23,AAPL
2025-01-30 21:00:46+00:00,32,2,38,237.42,237.42,237.42,237.42,31,AAPL
2025-01-30 21:00:47+00:00,32,2,38,237.42,237.42,237.37,237.37,789,AAPL
2025-01-30 21:00:48+00:00,32,2,38,237.37,237.37,237.37,237.37,11,AAPL
2025-01-30 21:00:49+00:00,32,2,38,237.4,237.4,237.4,237.4,350,AAPL
2025-01-30 21:00:58+00:00,32,2,38,237.5,237.5,237.5,237.5,900,AAPL
2025-01-30 21:01:00+00:00,32,2,38,237.5,237.55,237.5,237.55,102,AAPL
2025-01-30 21:01:01+00:00,32,2,38,237.56,237.56,237.51,237.51,430,AAPL
2025-01-30 21:01:02+00:00,32,2,38,237.56,237.56,237.56,237.56,184,AAPL
2025-01-30 21:01:03+00:00,32,2,38,237.51,237.51,237.51,237.51,1,AAPL
2025-01-30 21:01:06+00:00,32,2,38,237.56,237.56,237.5,237.5,106,AAPL
2025-01-30 21:01:09+00:00,32,2,38,237.56,237.56,237.5,237.5,3986,AAPL
2025-01-30 21:01:14+00:00,32,2,38,237.55,237.56,237.55,237.56,80,AAPL
2025-01-30 21:01:15+00:00,32,2,38,237.56,237.56,237.56,237.56,826,AAPL
2025-01-30 21:01:18+00:00,32,2,38,237.56,237.56,237.56,237.56,10,AAPL
2025-01-30 21:01:22+00:00,32,2,38,237.56,237.56,237.56,237.56,24,AAPL
2025-01-30 21:01:23+00:00,32,2,38,237.56,237.56,237.56,237.56,250,AAPL
2025-01-30 21:01:25+00:00,32,2,38,237.56,237.56,237.56,237.56,40,AAPL
2025-01-30 21:01:29+00:00,32,2,38,237.5,237.5,237.5,237.5,11,AAPL
2025-01-30 21:01:31+00:00,32,2,38,237.56,237.56,237.56,237.56,30,AAPL
2025-01-30 21:01:33+00:00,32,2,38,237.56,237.56,237.56,237.56,36,AAPL
2025-01-30 21:01:42+00:00,32,2,38,237.56,237.56,237.56,237.56,430,AAPL
2025-01-30 21:01:45+00:00,32,2,38,237.56,237.56,237.56,237.56,88,AAPL
2025-01-30 21:01:47+00:00,32,2,38,237.56,237.56,237.56,237.56,1,AAPL
2025-01-30 21:01:48+00:00,32,2,38,237.56,237.56,237.56,237.56,10,AAPL
2025-01-30 21:01:49+00:00,32,2,38,237.56,237.56,237.56,237.56,565,AAPL
